Geo Point;Geo Shape;ID_REF_ZDL;GARES_ID;NOM_GARE;NOM_IV;MODE_;TERMINUS;IDREFLIGA;RES_COM;LIGNE_CODE;INDICE_LIG;X;Y
-5.98115885773,-1.35984903218;"{""type"": ""Point"", ""coordinates"": [-1.359849032184374, -5.981158857730085]}";47901;434;LE RAINCY-VILLEMOMBLE-MONTFERMEIL;Le Raincy-Villemomble-Montfermeil;RER;;A01843;RER E;RER E-365;E;541.90025972;403.17044763
-5.98114944445,-1.35967864854;"{""type"": ""Point"", ""coordinates"": [-1.359678648540086, -5.981149444446191]}";43127;181;CHENAY-GAGNY;Chenay-Gagny;RER;;A01843;RER E;RER E-417;E;569.29071045;403.16809082
-5.98368390634,-1.36184285512;"{""type"": ""Point"", ""coordinates"": [-1.361842855119383, -5.983683906344529]}";47917;18;ANGERVILLE;Angerville;TRAIN;;;GL;GRD LIGNES-194;GL;200.00189209;16.62249756
-5.98197180823,-1.36095249393;"{""type"": ""Point"", ""coordinates"": [-1.360952493929064, -5.981971808232737]}";43833;484;LUXEMBOURG;Luxembourg;RER;;A01857;RER B;RER B-296;B;357.85555124;282.8096276
-5.98280871874,-1.3611452847;"{""type"": ""Point"", ""coordinates"": [-1.361145284704954, -5.982808718739436]}";46007;392;LA CROIX-DE-BERNY-FRESNES;La Croix-de-Berny-Fresnes;RER;;A01857;RER B;RER B-300;B;319.54986923;150.54395069
-5.98027924007,-1.36255936419;"{""type"": ""Point"", ""coordinates"": [-1.362559364185159, -5.980279240074366]}";47599;805;ST-OUEN-L'AUMONE;St-Ouen-l'Aumone;RER;;A01840;RER C;RER C-250;C;115.30677002;567.99329678
-5.98032934733,-1.36204003754;"{""type"": ""Point"", ""coordinates"": [-1.362040037538778, -5.980329347327205]}";43166;559;MONTIGNY-BEAUCHAMP;Montigny-Beauchamp;RER;;A01840;RER C;RER C-230;C;198.09385531;555.36959391
-5.98043988921,-1.36277726062;"{""type"": ""Point"", ""coordinates"": [-1.362777260621228, -5.980439889214912]}";44559;130;CERGY-PREFECTURE;Cergy-Prefecture;TRAIN;;A02176;TRAIN L;TRAIN L-248;L;78.96295375;544.20860971
-5.98177938393,-1.36302331199;"{""type"": ""Point"", ""coordinates"": [-1.363023311993564, -5.981779383934622]}";43157;507;MANTES-LA-JOLIE;Mantes-la-Jolie;TRAIN;TRAIN J;A01852;TRAIN J;TRAIN J-114;J;27.66923816;331.96558308
-5.98059583872,-1.36271957753;"{""type"": ""Point"", ""coordinates"": [-1.362719577528193, -5.980595838716463]}";47879;591;NEUVILLE UNIVERSITE;Neuville Universite;RER;;A01856;RER A;RER A-444;A;86.82692443;518.73325096
-5.98273216093,-1.35907819719;"{""type"": ""Point"", ""coordinates"": [-1.359078197192442, -5.982732160927616]}";47914;475;LONGUEVILLE;Longueville;TRAIN;;A01844;TRAIN P;TRAIN P-41;P;651.52338744;144.48752003
-5.98183117491,-1.36119673316;"{""type"": ""Point"", ""coordinates"": [-1.361196733164486, -5.981831174909233]}";43407;361;INVALIDES;Invalides;RER;;A01840;RER C;RER C-312;C;319.95591555;307.48647625
-5.98209876867,-1.36060155936;"{""type"": ""Point"", ""coordinates"": [-1.360601559364451, -5.982098768671019]}";45301;71;BIBLIOTHEQUE FRANCOIS MITTERRAND;Bibliotheque Francois Mitterrand;RER;;A01840;RER C;RER C-383;C;412.97640573;259.37636275
-5.98117619877,-1.360162991;"{""type"": ""Point"", ""coordinates"": [-1.360162991001522, -5.981176198771362]}";44201;599;NOISY-LE-SEC;Noisy-le-Sec;RER;;A01843;RER E;RER E-360;E;491.42921961;403.17584161
-5.98116901193,-1.36003286696;"{""type"": ""Point"", ""coordinates"": [-1.360032866959002, -5.981169011931406]}";43096;89;BONDY;Bondy;RER;;A01843;RER E;RER E-361;E;512.34768523;403.1736025
-5.98056333774,-1.36004267662;"{""type"": ""Point"", ""coordinates"": [-1.360042676623137, -5.980563337735285]}";43071;37;AULNAY-SOUS-BOIS;Aulnay-sous-Bois;RER;;A01857;RER B;RER B-405;B;516.13430988;500.21562963
-5.98032654374,-1.36305268487;"{""type"": ""Point"", ""coordinates"": [-1.363052684869413, -5.980326543743621]}";47949;783;SANTEUIL-LE-PERCHAY;Santeuil-le-Perchay;TRAIN;;A01852;TRAIN J;TRAIN J-283;J;35.82507324;564.79388428
-5.98006629759,-1.36185161398;"{""type"": ""Point"", ""coordinates"": [-1.361851613978176, -5.980066297588969]}";47591;148;CHAPONVAL;Chaponval;TRAIN;;A01849;TRAIN H;TRAIN H-276;H;230.62030029;595.80767822
-5.98329677363,-1.35909048183;"{""type"": ""Point"", ""coordinates"": [-1.359090481827314, -5.98329677362877]}";43144;400;LA GRANDE PAROISSE;La Grande Paroisse;TRAIN;;A01845;TRAIN R;TRAIN R-64;R;644.55970533;54.21137173
-5.98338519381,-1.35915233622;"{""type"": ""Point"", ""coordinates"": [-1.359152336217525, -5.983385193806116]}";47953;824;ST-MAMMES;St-Mammes;TRAIN;;A01845;TRAIN R;TRAIN R-62;R;633.8638926;40.60457993
-5.98344742089,-1.3592368513;"{""type"": ""Point"", ""coordinates"": [-1.359236851297726, -5.983447420889734]}";47125;560;MONTIGNY-SUR-LOING;Montigny-sur-Loing;TRAIN;;A01845;TRAIN R;TRAIN R-67;R;619.76801423;31.39162251
-5.98291046934,-1.36079312766;"{""type"": ""Point"", ""coordinates"": [-1.360793127655518, -5.982910469343819]}";47907;670;PONT DE RUNGIS;Pont de Rungis;RER;;A01840;RER C;RER C-352;C;375.09039792;131.13516688
-5.98288625234,-1.36030588519;"{""type"": ""Point"", ""coordinates"": [-1.360305885187488, -5.982886252338741]}";46304;902;VILLENEUVE-TRIAGE;Villeneuve-Triage;RER;;A01842;RER D;RER D-423;D;453.39619721;132.51271217
-5.98331125452,-1.35995799056;"{""type"": ""Point"", ""coordinates"": [-1.359957990555201, -5.983311254522091]}";42516;135;CESSON;Cesson;RER;;A01842;RER D;RER D-51;D;505.39332245;59.57730385
-5.98347871507,-1.35983620295;"{""type"": ""Point"", ""coordinates"": [-1.359836202947831, -5.983478715068927]}";47967;921;VOSVES;Vosves;RER;;A01842;RER D;RER D-48;D;523.4310371;31.69075986
-5.98345739629,-1.3603393417;"{""type"": ""Point"", ""coordinates"": [-1.360339341704632, -5.983457396294124]}";45761;571;MOULIN-GALANT;Moulin-Galant;RER;;A01842;RER D;RER D-208;D;446.11027538;40.07030997
-5.98348751776,-1.35999552657;"{""type"": ""Point"", ""coordinates"": [-1.359995526573315, -5.983487517762629]}";45812;672;PONTHIERRY-PRINGY;Ponthierry-Pringy;RER;;A01842;RER D;RER D-46;D;497.81774715;31.69303006
-5.9831827141,-1.36103940865;"{""type"": ""Point"", ""coordinates"": [-1.361039408645692, -5.983182714104964]}";47934;335;GRAVIGNY-BALIZY;Gravigny-Balizy;RER;;A01840;RER C;RER C-162;C;333.20883281;89.73566051
-5.98302030402,-1.36200300264;"{""type"": ""Point"", ""coordinates"": [-1.362003002638539, -5.983020304024034]}";57674;638;PETIT-JOUY-LES-LOGES;Petit-Jouy-les-Loges;RER;;A01840;RER C;RER C-76;C;180.20896255;124.27377936
-5.98320160507,-1.36090085836;"{""type"": ""Point"", ""coordinates"": [-1.360900858355581, -5.983201605072979]}";43076;257;EPINAY-SUR-ORGE;Epinay-sur-Orge;RER;;A01840;RER C;RER C-158;C;355.24747325;85.48372259
-5.98344112132,-1.36111502079;"{""type"": ""Point"", ""coordinates"": [-1.361115020790404, -5.983441121319906]}";47905;101;BOURAY;Bouray;RER;;A01840;RER C;RER C-186;C;318.80337431;49.03875491
-5.9834986475,-1.36116645819;"{""type"": ""Point"", ""coordinates"": [-1.361166458190213, -5.983498647504788]}";47927;137;CHAMARANDE;Chamarande;RER;;A01840;RER C;RER C-188;C;310.05011573;40.28549546
-5.98357842909,-1.36182660231;"{""type"": ""Point"", ""coordinates"": [-1.361826602307366, -5.983578429094734]}";43099;110;BREUILLET-VILLAGE;Breuillet-Village;RER;;A01840;RER C;RER C-199;C;203.54045399;33.36379576
-5.98358357741,-1.36077741037;"{""type"": ""Point"", ""coordinates"": [-1.360777410374473, -5.983583577409592]}";43102;117;BUNO-GIRONVILLE;Buno-Gironville;RER;;A01842;RER D;RER D-439;D;371.65257613;23.2424576
-5.98213010511,-1.36003714582;"{""type"": ""Point"", ""coordinates"": [-1.360037145822187, -5.982130105107239]}";43135;378;JOINVILLE-LE-PONT;Joinville-le-Pont;RER;;A01856;RER A;RER A-344;A;503.1579708;249.35976425
-5.9804939232,-1.35912838652;"{""type"": ""Point"", ""coordinates"": [-1.359128386518176, -5.980493923198219]}";43246;397;LA FERTE-SOUS-JOUARRE;La Ferte-sous-Jouarre;TRAIN;;A01844;TRAIN P;TRAIN P-20;P;663.27931724;503.22903359
-5.98048914101,-1.35904179192;"{""type"": ""Point"", ""coordinates"": [-1.359041791922455, -5.980489141010205]}";47482;581;NANTEUIL-SAACY;Nanteuil-Saacy;TRAIN;;A01844;TRAIN P;TRAIN P-21;P;677.20000324;503.2276607
-5.98034791802,-1.35927240083;"{""type"": ""Point"", ""coordinates"": [-1.359272400831432, -5.980347918016354]}";47484;364;ISLES-ARMENTIERES-CONGIS;Isles-Armentieres-Congis;TRAIN;;A01844;TRAIN P;TRAIN P-17;P;641.49008539;527.87662224
-5.98014602297,-1.35911953836;"{""type"": ""Point"", ""coordinates"": [-1.35911953836271, -5.980146022968821]}";47491;229;CROUY-SUR-OURCQ;Crouy-sur-Ourcq;TRAIN;;A01844;TRAIN P;TRAIN P-434;P;667.77487946;558.84134084
-5.98204273978,-1.35954519867;"{""type"": ""Point"", ""coordinates"": [-1.359545198665916, -5.982042739782506]}";58288;968;LES YVRIS-NOISY-LE-GRAND;Les Yvris-Noisy-le-Grand;RER;;A01843;RER E;RER E-419;E;582.77557525;258.9875707
-5.98150251862,-1.36215540142;"{""type"": ""Point"", ""coordinates"": [-1.362155401423889, -5.981502518617639]}";58875;753;RUEIL-MALMAISON;Rueil-Malmaison;RER;;A01856;RER A;RER A-386;A;169.21972192;368.59310363
-5.98269089624,-1.36262933948;"{""type"": ""Point"", ""coordinates"": [-1.362629339484925, -5.982690896242673]}";43221;906;VILLEPREUX-LES-CLAYES;Villepreux-les-Clayes;TRAIN;;A01847;TRAIN N;TRAIN N-86;N;82.7409879;182.55764221
-5.98255590265,-1.36299789611;"{""type"": ""Point"", ""coordinates"": [-1.362997896108842, -5.982555902654227]}";47959;846;TACOIGNIERES-RICHEBOURG;Tacoignieres-Richebourg;TRAIN;;A01847;TRAIN N;TRAIN N-106;N;24.86712646;207.43450928
-5.98215603496,-1.36277862181;"{""type"": ""Point"", ""coordinates"": [-1.362778621813509, -5.982156034956264]}";46884;515;MAREIL-SUR-MAULDRE;Mareil-sur-Mauldre;TRAIN;;A01847;TRAIN N;TRAIN N-92;N;63.55086023;269.50217883
-5.98190721609,-1.3627923397;"{""type"": ""Point"", ""coordinates"": [-1.362792339703265, -5.981907216094522]}";47944;592;NEZEL-AULNAY;Nezel-Aulnay;TRAIN;;A01847;TRAIN N;TRAIN N-94;N;63.55513674;309.45477493
-5.98217787015,-1.36266682254;"{""type"": ""Point"", ""coordinates"": [-1.362666822542557, -5.982177870146216]}";43174;977;NOISY-LE-ROI;Noisy-le-Roi;TRAIN;TRAIN L;A02176;TRAIN L;TRAIN L-459;L;81.27554903;265.0157628
-5.98148470507,-1.36120907846;"{""type"": ""Point"", ""coordinates"": [-1.361209078460182, -5.981484705068872]}";58566;343;HAUSSMANN-ST-LAZARE;Haussmann-St-Lazare;RER;RER E;A01843;RER E;RER E-454;E;321.04371821;363.0584935
-5.98051725066,-1.361558084;"{""type"": ""Point"", ""coordinates"": [-1.36155808399958, -5.980517250660205]}";47898;997;ERMONT-EAUBONNE;Ermont-Eaubonne;TRAIN;TRAIN J;A01852;TRAIN J;TRAIN J-223;J;273.67196106;521.01965467
-5.98114538883,-1.35960828972;"{""type"": ""Point"", ""coordinates"": [-1.35960828971884, -5.981145388832688]}";46536;178;CHELLES-GOURNAY;Chelles-Gournay;RER;RER E;A01843;RER E;RER E-1;E;580.60293067;403.19418356
-5.98123207448,-1.36250125622;"{""type"": ""Point"", ""coordinates"": [-1.362501256222032, -5.981232074478458]}";43155;501;MAISONS-LAFFITTE;Maisons-Laffitte;RER;;A01856;RER A;RER A-139;A;116.18418074;414.95107406
-5.98071115196,-1.36271322005;"{""type"": ""Point"", ""coordinates"": [-1.362713220052289, -5.980711151956288]}";43114;202;CONFLANS-FIN-D'OISE;Conflans-Fin-D'Oise;RER;;A01856;RER A;RER A-128;A;86.82494257;500.21799455
-5.98171786734,-1.36062370157;"{""type"": ""Point"", ""coordinates"": [-1.360623701570359, -5.981717867337558]}";42374;98;RUE DES BOULETS;Rue des Boulets;METRO;;A01542;METRO 9;METRO 9-109079;9;412.79830802;320.54745319
-5.98238521779,-1.36168726649;"{""type"": ""Point"", ""coordinates"": [-1.361687266492975, -5.982385217786012]}";42334;74;BILLANCOURT;Billancourt;METRO;;A01542;METRO 9;METRO 9-109023;9;236.43408203;223.14147949
-5.98233226211,-1.36160326325;"{""type"": ""Point"", ""coordinates"": [-1.361603263250472, -5.982332262114631]}";47021;513;MARCEL SEMBAT;Marcel Sembat;METRO;;A01542;METRO 9;METRO 9-109025;9;250.36619555;230.87431858
-5.98180868707,-1.36056943382;"{""type"": ""Point"", ""coordinates"": [-1.360569433821621, -5.981808687068519]}";44191;586;NATION;Nation;METRO;;A01542;METRO 9;METRO 9-339;9;420.69223773;305.5282855
-5.98171342656,-1.36046117869;"{""type"": ""Point"", ""coordinates"": [-1.36046117869012, -5.981713426555817]}";44520;693;PORTE DE MONTREUIL;Pte de Montreuil;METRO;;A01542;METRO 9;METRO 9-109087;9;438.8850708;319.81829834
-5.98225238078,-1.36153182321;"{""type"": ""Point"", ""coordinates"": [-1.361531823208344, -5.982252380777439]}";44524;695;PORTE DE SAINT-CLOUD;Pte de St-Cloud;METRO;;A01542;METRO 9;METRO 9-109027;9;262.52297806;243.02873318
-5.98075368268,-1.36053928149;"{""type"": ""Point"", ""coordinates"": [-1.360539281493764, -5.980753682682178]}";46100;410;SIX ROUTES;Six Routes;TRAM;;A01191;TRAM 1;TRAM 1-1007;1;434.73185808;474.14466009
-5.98080893457,-1.36031148887;"{""type"": ""Point"", ""coordinates"": [-1.360311488866749, -5.980808934570864]}";42151;411;LA COURNEUVE 8 MAI 1945;La Courneuve 8 Mai 1945;TRAM;;A01191;TRAM 1;TRAM 1-107025;1;470.87929568;463.28243342
-5.98090265062,-1.36021441855;"{""type"": ""Point"", ""coordinates"": [-1.360214418549043, -5.98090265061597]}";47347;268;ESCADRILLE NORMANDIE-NIEMEN;Escadrille Normandie-Niemen;TRAM;;A01191;TRAM 1;TRAM 1-1016;1;485.60736807;447.42059736
-5.98094780911,-1.36018745277;"{""type"": ""Point"", ""coordinates"": [-1.360187452767329, -5.980947809105338]}";43805;465;LIBÉRATION;Libération;TRAM;;A01191;TRAM 1;TRAM 1-1018;1;489.52949852;439.95278623
-5.98174328489,-1.36195521155;"{""type"": ""Point"", ""coordinates"": [-1.361955211554388, -5.981743284893088]}";43205;843;SURESNES-MONT VALERIEN;Suresnes-Mont Valerien;TRAIN;;A02176;TRAIN L;TRAIN L-378;L;199.17268091;328.27714645
-5.98291339066,-1.36224511473;"{""type"": ""Point"", ""coordinates"": [-1.362245114733914, -5.98291339066061]}";43219;886;VERSAILLES-CHANTIERS;Versailles-Chantiers;TRAIN;;A01847;TRAIN N;TRAIN N-108;N;142.35163616;143.5344564
-5.98294847873,-1.36224310922;"{""type"": ""Point"", ""coordinates"": [-1.362243109222665, -5.982948478733705]}";9999;9999;VERSAILLES-CHANTIERS;Versailles-Chantiers;RER;RER C;A01840;RER C;RER C-999999;C;142.36233524;137.89981509
-5.98160654759,-1.36143244511;"{""type"": ""Point"", ""coordinates"": [-1.361432445111109, -5.981606547593069]}";58759;151;CHARLES DE GAULLE ETOILE;Charles de Gaulle Etoile;RER;;A01856;RER A;RER A-337;A;284.16658274;345.53342564
-5.97997946092,-1.36114422081;"{""type"": ""Point"", ""coordinates"": [-1.361144220809122, -5.979979460920732]}";9999;9999;PERSAN-BEAUMONT;Persan-Beaumont;TRAIN;TRAIN H;A01849;TRAIN H;TRAIN H-999999;H;344.76019287;603.43981934
-5.97997466418,-1.36137439431;"{""type"": ""Point"", ""coordinates"": [-1.361374394307203, -5.979974664177202]}";47589;470;L'ISLE-ADAM-PARMAIN;L'Isle-Adam-Parmain;TRAIN;;A01849;TRAIN H;TRAIN H-273;H;307.91349668;606.24709738
-5.98177350956,-1.36288051636;"{""type"": ""Point"", ""coordinates"": [-1.362880516362485, -5.981773509560631]}";47882;262;EPONE-MEZIERES;Epone-Mezieres;TRAIN;;A01852;TRAIN J;TRAIN J-130;J;50.60702111;331.64020025
-5.98059433951,-1.3627021359;"{""type"": ""Point"", ""coordinates"": [-1.362702135900396, -5.980594339512854]}";47879;940;NEUVILLE UNIVERSITE;Neuville Universite;TRAIN;;A02176;TRAIN L;TRAIN L-444;L;89.63555988;518.81872064
-5.98045328093,-1.36278943074;"{""type"": ""Point"", ""coordinates"": [-1.362789430743242, -5.980453280934393]}";44559;129;CERGY-PREFECTURE;Cergy-Prefecture;RER;;A01856;RER A;RER A-248;A;76.89390781;542.1728292
-5.98146610041,-1.36128552792;"{""type"": ""Point"", ""coordinates"": [-1.361285527922271, -5.981466100405547]}";58566;1016;ST-LAZARE;St-Lazare;TRAIN;TRAIN J;A01852;TRAIN J;TRAIN J-329;J;308.95600223;366.7141652
-5.98136017386,-1.36096873218;"{""type"": ""Point"", ""coordinates"": [-1.360968732181221, -5.98136017385509]}";43233;308;GARE DU NORD;Gare du Nord;TRAIN;TRAIN K;A02175;TRAIN K;TRAIN K-384;K;360.66586429;380.86382932
-5.98222224239,-1.36152570699;"{""type"": ""Point"", ""coordinates"": [-1.361525706993979, -5.982222242391793]}";42977;278;EXELMANS;Exelmans;METRO;;A01542;METRO 9;METRO 9-109029;9;263.76994042;247.79917504
-5.9816005303,-1.36134629316;"{""type"": ""Point"", ""coordinates"": [-1.361346293157396, -5.981600530299631]}";44884;778;SAINT-PHILIPPE DU ROULE;St-Philippe du Roule;METRO;;A01542;METRO 9;METRO 9-109051;9;298.0274151;345.73324445
-5.98294377567,-1.36247752104;"{""type"": ""Point"", ""coordinates"": [-1.362477521038912, -5.982943775666924]}";46990;814;ST-CYR;St-Cyr;RER;;A01840;RER C;RER C-79;C;104.83431365;140.73030708
-5.98099160775,-1.361023902;"{""type"": ""Point"", ""coordinates"": [-1.36102390200442, -5.980991607754417]}";43204;806;STADE DE FRANCE-ST-DENIS;Stade de France-St-Denis;RER;;A01842;RER D;RER D-451;D;355.08581669;440.35218227
-5.98312378232,-1.36052881684;"{""type"": ""Point"", ""coordinates"": [-1.360528816842229, -5.983123782315491]}";45739;385;JUVISY;Juvisy;RER;;A01840;RER C;RER C-151;C;415.56443593;94.64555052
-5.98115441429,-1.36273837053;"{""type"": ""Point"", ""coordinates"": [-1.362738370533738, -5.981154414294896]}";47874;661;POISSY;Poissy;TRAIN;;A01852;TRAIN J;TRAIN J-136;J;78.86979078;429.48446578
-5.9815384254,-1.36122193534;"{""type"": ""Point"", ""coordinates"": [-1.361221935344364, -5.981538425396067]}";58718;345;HAVRE-CAUMARTIN;Havre-Caumartin;METRO;;A01542;METRO 9;METRO 9-103061;9;318.50778156;354.57289371
-5.98166397319,-1.360683816;"{""type"": ""Point"", ""coordinates"": [-1.360683816002834, -5.981663973185224]}";45065;920;VOLTAIRE;Voltaire;METRO;;A01542;METRO 9;METRO 9-109075;9;403.64068604;329.70727539
-5.98185980985,-1.36137733203;"{""type"": ""Point"", ""coordinates"": [-1.361377332034188, -5.98185980984911]}";43395;359;IENA;Iena;METRO;;A01542;METRO 9;METRO 9-109045;9;290.75787354;304.50268555
-5.98204413622,-1.3615354148;"{""type"": ""Point"", ""coordinates"": [-1.361535414803799, -5.98204413622467]}";44594;722;RANELAGH;Ranelagh;METRO;;A01542;METRO 9;METRO 9-109037;9;263.79059653;276.39659618
-5.98152707325,-1.36101643901;"{""type"": ""Point"", ""coordinates"": [-1.361016439013828, -5.981527073248139]}";43310;755;GRANDS BOULEVARDS;Grands Boulevards;METRO;;A01542;METRO 9;METRO 9-108045;9;351.54290772;354.5692749
-5.98154360964,-1.36129559573;"{""type"": ""Point"", ""coordinates"": [-1.361295595726377, -5.981543609636689]}";44857;759;SAINT-AUGUSTIN;St-Augustin;METRO;;A01542;METRO 9;METRO 9-109055;9;306.65646105;354.39570846
-5.98159525162,-1.36023070372;"{""type"": ""Point"", ""coordinates"": [-1.360230703722384, -5.981595251617604]}";44052;492;MAIRIE DE MONTREUIL;Mairie de Montreuil;METRO;METRO 9;A01542;METRO 9;METRO 9-109093;9;476.86888909;336.69394972
-5.98168706269,-1.36031275417;"{""type"": ""Point"", ""coordinates"": [-1.360312754173801, -5.981687062687969]}";44650;741;ROBESPIERRE;Robespierre;METRO;;A01542;METRO 9;METRO 9-109089;9;462.90630879;322.7237749
-5.98170157638,-1.36134166621;"{""type"": ""Point"", ""coordinates"": [-1.361341666211697, -5.9817015763788]}";43026;294;FRANKLIN D. ROOSEVELT;Franklin D. Roosevelt;METRO;;A01542;METRO 9;METRO 9-109049;9;297.87452668;329.5166955
-5.98153398234,-1.36114150897;"{""type"": ""Point"", ""coordinates"": [-1.361141508971568, -5.981533982336845]}";42589;174;CHAUSSÉE D'ANTIN-LA FAYETTE;Chaussée d'Antin - La Fayette;METRO;;A01542;METRO 9;METRO 9-109059;9;331.43686626;354.57150738
-5.98159855909,-1.36075834955;"{""type"": ""Point"", ""coordinates"": [-1.360758349547187, -5.981598559085386]}";45193;603;OBERKAMPF;Oberkampf;METRO;;A01542;METRO 9;METRO 9-109071;9;392.27417223;340.83916961
-5.9815324799,-1.36076912504;"{""type"": ""Point"", ""coordinates"": [-1.360769125036052, -5.981532479901616]}";44617;733;RÉPUBLIQUE;République;METRO;;A01542;METRO 9;METRO 9-109069;9;391.13194485;351.51254048
-5.98152014019,-1.36089093242;"{""type"": ""Point"", ""coordinates"": [-1.360890932415532, -5.981520140190607]}";44909;838;STRASBOURG-SAINT-DENIS;Strasbourg-St-Denis;METRO;;A01542;METRO 9;METRO 9-109067;9;371.71912187;354.56719799
-5.98210840334,-1.36153191165;"{""type"": ""Point"", ""coordinates"": [-1.361531911645122, -5.98210840334405]}";44138;543;MICHEL ANGE-AUTEUIL;Michel Ange-Auteuil;METRO;;A01542;METRO 9;METRO 9-110031;9;263.78319654;266.07763548
-5.98156490734,-1.36131569764;"{""type"": ""Point"", ""coordinates"": [-1.361315697639164, -5.981564907341486]}";43511;549;MIROMESNIL;Miromesnil;METRO;;A01542;METRO 9;METRO 9-114059;9;303.246145;351.16454877
-5.9820730679,-1.36153383682;"{""type"": ""Point"", ""coordinates"": [-1.361533836815439, -5.982073067901788]}";43423;372;JASMIN;Jasmin;METRO;;A01542;METRO 9;METRO 9-109035;9;263.78729796;271.75122497
-5.98188202524,-1.36151929852;"{""type"": ""Point"", ""coordinates"": [-1.361519298518705, -5.98188202523566]}";44461;751;RUE DE LA POMPE;Rue de la Pompe;METRO;;A01542;METRO 9;METRO 9-109041;9;267.8084048;302.2045291
-5.98153139114,-1.36109460637;"{""type"": ""Point"", ""coordinates"": [-1.361094606374174, -5.981531391139188]}";44642;738;RICHELIEU-DROUOT;Richelieu-Drouot;METRO;;A01542;METRO 9;METRO 9-108043;9;338.97701357;354.57070029
-5.98183774412,-1.36133441385;"{""type"": ""Point"", ""coordinates"": [-1.361334413847088, -5.981837744121664]}";42182;14;ALMA-MARCEAU;Alma-Marceau;METRO;;A01542;METRO 9;METRO 9-109047;9;297.83164488;307.65476077
-5.98117524148,-1.36014573397;"{""type"": ""Point"", ""coordinates"": [-1.360145733974237, -5.981175241482938]}";44201;973;NOISY-LE-SEC;Noisy-le-Sec;TRAM;TRAM  1;A01191;TRAM 1;TRAM 1-360;1;494.20330382;403.17620439
