Geo Point;origin_x;origin_y;arrival_x;arrival_y;Geo Shape;IDREFLIGA;IDREFLIGC;LIGNE;MODE_;FOURCHE
-5.98164225122,-1.36128594695;-1,36128;-5,98172;-1,36131;-5,98157;"{""type"": ""LineString"", ""coordinates"": [[-1.361277158173531, -5.981721698652072, 0.0], [-1.361283238067617, -5.981611374134058, 0.0], [-1.361283305743516, -5.981610624471124, 0.0], [-1.361283424877197, -5.981609846391601, 0.0], [-1.361283592328186, -5.98160904849114, 0.0], [-1.361283693485094, -5.981608644214664, 0.0], [-1.36128380470229, -5.981608237063564, 0.0], [-1.361283927076795, -5.981607827861121, 0.0], [-1.361284059406633, -5.981607417684602, 0.0], [-1.361284200531807, -5.981607006851107, 0.0], [-1.361284351887026, -5.981606596965175, 0.0], [-1.361284510476927, -5.981606187098404, 0.0], [-1.361284676387302, -5.981605782593525, 0.0], [-1.361284852148054, -5.981605379015143, 0.0], [-1.361285036452247, -5.981604979341209, 0.0], [-1.361285225419237, -5.981604584882024, 0.0], [-1.361285422824713, -5.98160419622786, 0.0], [-1.361285623837948, -5.981603811204909, 0.0], [-1.361285833100749, -5.981603435408075, 0.0], [-1.361286046879406, -5.981603067486788, 0.0], [-1.361286265110948, -5.981602708581408, 0.0], [-1.361286487795377, -5.981602358691972, 0.0], [-1.361286713751702, -5.981602018515631, 0.0], [-1.36128717735922, -5.981601374650642, 0.0], [-1.361287653023933, -5.981600781400747, 0.0], [-1.361288135327354, -5.981600247235443, 0.0], [-1.361288623384199, -5.981599774393383, 0.0], [-1.361303772777526, -5.981586195255213, 0.0], [-1.361308946977417, -5.98158155629423, 0.0], [-1.361310632013672, -5.981579289826104, 0.0], [-1.36131129894477, -5.981576632999864, 0.0], [-1.361310927041129, -5.981573919813202, 0.0], [-1.361308906095869, -5.981570814514579, 0.0]]}";A01546;C01383;13;METRO;0
-5.98134515181,-1.361270003;-1,36127;-5,98137;-1,36127;-5,98132;"{""type"": ""LineString"", ""coordinates"": [[-1.361268868799469, -5.981365735218596, 0.0], [-1.36127113720158, -5.981324568392502, 0.0]]}";A01546;C01383;13;METRO;0
-5.98109046696,-1.36120600796;-1,36124;-5,98113;-1,36117;-5,98106;"{""type"": ""LineString"", ""coordinates"": [[-1.361237609850066, -5.981125800946812, 0.0], [-1.361174406060977, -5.981055132974431, 0.0]]}";A01546;C01383;13;METRO;0
-5.98071478538,-1.36076604328;-1,36076;-5,98077;-1,36077;-5,98066;"{""type"": ""LineString"", ""coordinates"": [[-1.360763235572667, -5.980766051757532, 0.0], [-1.360768850988741, -5.980663519010823, 0.0]]}";A01546;C01383;13;METRO;0
-5.98206397777,-1.36115396342;-1,36113;-5,98213;-1,36118;-5,98199;"{""type"": ""LineString"", ""coordinates"": [[-1.361131573255093, -5.982132649495744, 0.0], [-1.361143083634625, -5.982133285476991, 0.0], [-1.361143579027677, -5.982133286590019, 0.0], [-1.361144064515581, -5.982133239495177, 0.0], [-1.361144536639371, -5.982133144763501, 0.0], [-1.36114498955713, -5.982133004740612, 0.0], [-1.36114542537893, -5.982132822593514, 0.0], [-1.361145839338878, -5.982132601871174, 0.0], [-1.36114622808296, -5.982132341244094, 0.0], [-1.361146591296317, -5.982132046414016, 0.0], [-1.361146923959338, -5.982131718628175, 0.0], [-1.361147224406427, -5.982131360463343, 0.0], [-1.361147489157624, -5.982130972870733, 0.0], [-1.361147717940052, -5.982130560791797, 0.0], [-1.361147906640361, -5.982130122855052, 0.0], [-1.361148052961405, -5.982129666177614, 0.0], [-1.361148151713811, -5.982129188184532, 0.0], [-1.361148204080391, -5.982128695041793, 0.0], [-1.361154146721272, -5.982020873529909, 0.0], [-1.361154193599206, -5.982020362543788, 0.0], [-1.361154275421892, -5.982019832521653, 0.0], [-1.361154390418781, -5.982019287940871, 0.0], [-1.361154536945265, -5.982018730998037, 0.0], [-1.361154714159889, -5.982018170034741, 0.0], [-1.361154917401705, -5.982017606699285, 0.0], [-1.361155146777506, -5.982017045954251, 0.0], [-1.361155399503685, -5.982016489933206, 0.0], [-1.361155675582078, -5.982015945499277, 0.0], [-1.361155970710418, -5.982015414701952, 0.0], [-1.361156280756193, -5.982014903412965, 0.0], [-1.361156609748797, -5.98201441452423, 0.0], [-1.361156949843023, -5.98201395217692, 0.0], [-1.361157304161996, -5.982013521881738, 0.0], [-1.361157665724794, -5.982013125921217, 0.0], [-1.361158035651258, -5.982012771601649, 0.0], [-1.361182517313291, -5.981990823414032, 0.0]]}";A01546;C01383;13;METRO;0
-5.98250774826,-1.36108894021;-1,36109;-5,98256;-1,36109;-5,98245;"{""type"": ""LineString"", ""coordinates"": [[-1.36108601521872, -5.982560817288133, 0.0], [-1.361091865198532, -5.982454679230115, 0.0]]}";A01546;C01383;13;METRO;0
-5.98217709753,-1.36110716343;-1,36111;-5,98219;-1,36111;-5,98216;"{""type"": ""LineString"", ""coordinates"": [[-1.361106435131805, -5.982190306772632, 0.0], [-1.361107184794925, -5.982176710381862, 0.0], [-1.361107891701035, -5.982163888282599, 0.0]]}";A01546;C01383;13;METRO;0
-5.98196954243,-1.36118422649;-1,36118;-5,98199;-1,36119;-5,98195;"{""type"": ""LineString"", ""coordinates"": [[-1.361182516237265, -5.981990822210637, 0.0], [-1.361183274500275, -5.98198725615091, 0.0], [-1.361185426593246, -5.981948194776521, 0.0]]}";A01546;C01383;13;METRO;0
-5.98191313439,-1.36118735965;-1,36119;-5,98195;-1,36119;-5,98188;"{""type"": ""LineString"", ""coordinates"": [[-1.361185426593246, -5.981948194776521, 0.0], [-1.361189292705285, -5.981878074004603, 0.0]]}";A01546;C01383;13;METRO;0
-5.98090923716,-1.36102989014;-1,36108;-5,98095;-1,36096;-5,98089;"{""type"": ""LineString"", ""coordinates"": [[-1.361083500720731, -5.98095348818784, 0.0], [-1.361030815824764, -5.980894582031259, 0.0], [-1.361029911948336, -5.98089357116564, 0.0], [-1.36096428002936, -5.980889945646258, 0.0]]}";A01546;C01383;13;METRO;0
-5.98122606145,-1.36144272754;-1,36141;-5,98126;-1,36148;-5,98119;"{""type"": ""LineString"", ""coordinates"": [[-1.361406230896917, -5.981258780160148, 0.0], [-1.36147922418872, -5.981193342735343, 0.0]]}";;;13;METRO;0
-5.98112664766,-1.36155362018;-1,36148;-5,98119;-1,36163;-5,98106;"{""type"": ""LineString"", ""coordinates"": [[-1.361479223640061, -5.981193342015928, 0.0], [-1.361628016728339, -5.981059953311188, 0.0]]}";;;13;METRO;0
-5.98098934281,-1.36166420983;-1,36163;-5,98106;-1,36167;-5,98091;"{""type"": ""LineString"", ""coordinates"": [[-1.361628017445694, -5.981059954113477, 0.0], [-1.361665046742746, -5.981026759722883, 0.0], [-1.361665730631726, -5.981026057892832, 0.0], [-1.361666377996322, -5.981025224404535, 0.0], [-1.361666976062648, -5.981024290578617, 0.0], [-1.361667507163092, -5.981023286702242, 0.0], [-1.36166795774343, -5.981022244434091, 0.0], [-1.361668312835725, -5.981021193448282, 0.0], [-1.361668556565739, -5.981020166037609, 0.0], [-1.361668675337262, -5.981019194621097, 0.0], [-1.361674878039542, -5.98090667691037, 0.0]]}";A01546;C01383;13;METRO;0
-5.98224582552,-1.36110337562;-1,36110;-5,98227;-1,36110;-5,98222;"{""type"": ""LineString"", ""coordinates"": [[-1.361101893109159, -5.982272717236451, 0.0], [-1.36110485812866, -5.982218933802776, 0.0]]}";A01546;C01383;13;METRO;0
-5.98085140366,-1.36167792534;-1,36168;-5,98087;-1,36168;-5,98083;"{""type"": ""LineString"", ""coordinates"": [[-1.361676738121, -5.980872934827712, 0.0], [-1.361679112561812, -5.980829872493199, 0.0]]}";A01546;C01383;13;METRO;0
-5.98129883853,-1.36127255561;-1,36127;-5,98132;-1,36127;-5,98127;"{""type"": ""LineString"", ""coordinates"": [[-1.36127113720158, -5.981324568392502, 0.0], [-1.361273974009689, -5.981273108658349, 0.0]]}";A01546;C01383;13;METRO;0
-5.98124950668,-1.36127527491;-1,36127;-5,98127;-1,36128;-5,98123;"{""type"": ""LineString"", ""coordinates"": [[-1.361273974009689, -5.981273108658349, 0.0], [-1.361276575802071, -5.981225904710374, 0.0]]}";A01546;C01383;13;METRO;0
-5.98120262411,-1.36127785895;-1,36128;-5,98123;-1,36128;-5,98118;"{""type"": ""LineString"", ""coordinates"": [[-1.361276575802071, -5.981225904710374, 0.0], [-1.361279142101106, -5.981179343513647, 0.0]]}";A01546;C01383;13;METRO;0
-5.98084854262,-1.36085388133;-1,36096;-5,98089;-1,36076;-5,98077;"{""type"": ""LineString"", ""coordinates"": [[-1.3609642799454, -5.980889947166766, 0.0], [-1.360869347866099, -5.980884702632853, 0.0], [-1.360763235488711, -5.980766053278015, 0.0]]}";A01546;C01383;13;METRO;0
-5.98239959931,-1.36109490104;-1,36109;-5,98245;-1,36110;-5,98234;"{""type"": ""LineString"", ""coordinates"": [[-1.361091865198532, -5.982454679230115, 0.0], [-1.36109793689087, -5.982344519382584, 0.0]]}";A01546;C01383;13;METRO;0
-5.98230861831,-1.361099915;-1,36110;-5,98234;-1,36110;-5,98227;"{""type"": ""LineString"", ""coordinates"": [[-1.36109793689087, -5.982344519382584, 0.0], [-1.361101893109159, -5.982272717236451, 0.0]]}";A01546;C01383;13;METRO;0
-5.98185366327,-1.36119098052;-1,36119;-5,98188;-1,36120;-5,98183;"{""type"": ""LineString"", ""coordinates"": [[-1.361189292705285, -5.981878074004603, 0.0], [-1.361191618251194, -5.981835871663999, 0.0], [-1.361196733248449, -5.981831173388736, 0.0]]}";A01546;C01383;13;METRO;0
-5.98154155551,-1.36128305553;-1,36131;-5,98157;-1,36126;-5,98151;"{""type"": ""LineString"", ""coordinates"": [[-1.361308906095869, -5.981570814514579, 0.0], [-1.361263575691834, -5.981520044356296, 0.0], [-1.361262421494415, -5.98151837375135, 0.0], [-1.361261511382566, -5.981516324319925, 0.0], [-1.361260941121291, -5.981514154914389, 0.0], [-1.361260799473647, -5.981512127049885, 0.0], [-1.361260885663602, -5.981510566283308, 0.0]]}";A01546;C01383;13;METRO;0
-5.98127453781,-1.36134297654;-1,36127;-5,98127;-1,36141;-5,98126;"{""type"": ""LineString"", ""coordinates"": [[-1.361273974009689, -5.981273108658349, 0.0], [-1.361378965401742, -5.981278908988392, 0.0], [-1.361379944341194, -5.981278898360046, 0.0], [-1.361380991229785, -5.981278767576516, 0.0], [-1.361382072513294, -5.981278531175479, 0.0], [-1.361383158073705, -5.981278196640513, 0.0], [-1.361384214251836, -5.981277780409923, 0.0], [-1.361385206077932, -5.981277288173541, 0.0], [-1.361386104954464, -5.981276734362218, 0.0], [-1.361386877073491, -5.981276131211903, 0.0], [-1.361406230896917, -5.981258780160148, 0.0]]}";A01546;C01383;13;METRO;0
-5.98088980587,-1.36167580808;-1,36167;-5,98091;-1,36168;-5,98087;"{""type"": ""LineString"", ""coordinates"": [[-1.361674878039542, -5.98090667691037, 0.0], [-1.361676738121, -5.980872934827712, 0.0]]}";A01546;C01383;13;METRO;0
-5.98143815075,-1.36126487723;-1,36126;-5,98151;-1,36127;-5,98137;"{""type"": ""LineString"", ""coordinates"": [[-1.361260885663602, -5.981510566283308, 0.0], [-1.361268868799469, -5.981365735218596, 0.0]]}";A01546;C01383;13;METRO;0
-5.98115165993,-1.3612603731;-1,36128;-5,98118;-1,36124;-5,98113;"{""type"": ""LineString"", ""coordinates"": [[-1.361279142101106, -5.981179343513647, 0.0], [-1.361279261164315, -5.981177187471109, 0.0], [-1.361279117259509, -5.981175159090427, 0.0], [-1.36127854691229, -5.981172991194535, 0.0], [-1.361277639221844, -5.981170939217877, 0.0], [-1.361276482487882, -5.981169266176448, 0.0], [-1.361237609850066, -5.981125800946812, 0.0]]}";A01546;C01383;13;METRO;0
-5.98100431058,-1.36112895339;-1,36117;-5,98106;-1,36108;-5,98095;"{""type"": ""LineString"", ""coordinates"": [[-1.361174406060977, -5.981055132974431, 0.0], [-1.361083500720731, -5.98095348818784, 0.0]]}";A01546;C01383;13;METRO;0
-5.98167319258,-1.36118397077;-1,36124;-5,98168;-1,36113;-5,98167;"{""type"": ""LineString"", ""coordinates"": [[-1.361238542024946, -5.981676207726104, 0.0], [-1.361129399505528, -5.981670177432531, 0.0]]}";A01547;C01384;14;METRO;0
-5.98201834567,-1.36059640757;-1,36062;-5,98200;-1,36057;-5,98204;"{""type"": ""LineString"", ""coordinates"": [[-1.36062053901684, -5.981996496390339, 0.0], [-1.360578474414441, -5.982034204350839, 0.0], [-1.36057714047836, -5.98203574065834, 0.0], [-1.360576011331786, -5.98203767872791, 0.0], [-1.360575208503012, -5.982039769448457, 0.0], [-1.360574836303255, -5.982041896202984, 0.0]]}";A01547;C01384;14;METRO;0
-5.98177922285,-1.36086685455;-1,36099;-5,98171;-1,36076;-5,98187;"{""type"": ""LineString"", ""coordinates"": [[-1.360986214240868, -5.981712756980293, 0.0], [-1.36094444984773, -5.981710449130733, 0.0], [-1.360942422892527, -5.981710590489889, 0.0], [-1.360940256443309, -5.981711161455431, 0.0], [-1.36093820944751, -5.981712072652097, 0.0], [-1.360936540829695, -5.981713228221554, 0.0], [-1.360757650566412, -5.981873586560003, 0.0]]}";A01547;C01384;14;METRO;0
-5.98207236694,-1.36058258171;-1,36057;-5,98204;-1,36060;-5,98210;"{""type"": ""LineString"", ""coordinates"": [[-1.360574836303255, -5.982041896202984, 0.0], [-1.360573685220877, -5.982062792070625, 0.0], [-1.360573827707454, -5.982064818819377, 0.0], [-1.360574399565241, -5.982066987146323, 0.0], [-1.360575308106935, -5.982069037609762, 0.0], [-1.360576462564573, -5.982070710493003, 0.0], [-1.360601558225454, -5.982098768607968, 0.0]]}";A01547;C01384;14;METRO;0
-5.98110906818,-1.3614689126;-1,36148;-5,98119;-1,36141;-5,98107;"{""type"": ""LineString"", ""coordinates"": [[-1.361479223640061, -5.981193342015928, 0.0], [-1.361485563045496, -5.981079026783108, 0.0], [-1.361485518385831, -5.981075635849682, 0.0], [-1.361484550066904, -5.981074095624566, 0.0], [-1.361482618604014, -5.981072645445315, 0.0], [-1.361480585705382, -5.981072149340118, 0.0], [-1.361478074768995, -5.9810719032025, 0.0], [-1.361409638330983, -5.98106808369563, 0.0]]}";A01547;C01384;14;METRO;0
-5.98193504148,-1.36068909479;-1,36076;-5,98187;-1,36062;-5,98200;"{""type"": ""LineString"", ""coordinates"": [[-1.360757650566412, -5.981873586560003, 0.0], [-1.36062053901684, -5.981996496390339, 0.0]]}";A01547;C01384;14;METRO;0
-5.98212063278,-1.36062111343;-1,36060;-5,98210;-1,36064;-5,98214;"{""type"": ""LineString"", ""coordinates"": [[-1.360601558225454, -5.982098768607968, 0.0], [-1.360640668642634, -5.982142496958175, 0.0]]}";A01547;C01384;14;METRO;0
-5.98124125418,-1.36147611196;-1,36147;-5,98129;-1,36148;-5,98119;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.361466352101125, -5.981286385974577, 0.0], [-1.361469694994911, -5.9812834075308, 0.0], [-1.361472505986548, -5.981280454547286, 0.0], [-1.361473838153767, -5.981278254326933, 0.0], [-1.36147454991577, -5.981276323644571, 0.0], [-1.361474803243522, -5.981273950081228, 0.0]], [[-1.361474773629304, -5.981273948441893, 0.0], [-1.361479223640061, -5.981193342015928, 0.0]]]}";A01547;C01384;14;METRO;0
-5.98159588346,-1.36124995115;-1,36125;-5,98151;-1,36124;-5,98168;"{""type"": ""LineString"", ""coordinates"": [[-1.361254829510321, -5.981510232195949, 0.0], [-1.361245910098052, -5.981672066529282, 0.0], [-1.361245455495083, -5.98167380935862, 0.0], [-1.361244404348446, -5.981675196604553, 0.0], [-1.361242910110429, -5.981676090731271, 0.0], [-1.361241130978221, -5.981676351033934, 0.0], [-1.361238543543618, -5.981676207810185, 0.0]]}";A01547;C01384;14;METRO;0
-5.98167996849,-1.36105400073;-1,36113;-5,98167;-1,36099;-5,98171;"{""type"": ""LineString"", ""coordinates"": [[-1.361129399505528, -5.981670177432531, 0.0], [-1.361053041400832, -5.98166595965243, 0.0], [-1.361051015879005, -5.981666102613402, 0.0], [-1.361048849048117, -5.981666673555332, 0.0], [-1.361046802196844, -5.981667582088932, 0.0], [-1.361045131151566, -5.9816687401916, 0.0], [-1.360998843834507, -5.981710236130195, 0.0], [-1.360997172411165, -5.981711394212125, 0.0], [-1.360995123199679, -5.981712304140869, 0.0], [-1.360992956433432, -5.981712873943575, 0.0], [-1.360990929415233, -5.981713016441827, 0.0], [-1.360986214240868, -5.981712756980293, 0.0]]}";A01547;C01384;14;METRO;0
-5.98137613569,-1.36132582188;-1,36125;-5,98151;-1,36147;-5,98129;"{""type"": ""LineString"", ""coordinates"": [[-1.361254829151644, -5.981510231794804, 0.0], [-1.36126345780554, -5.981353731888317, 0.0], [-1.361263741074104, -5.981352057348236, 0.0], [-1.361264646969991, -5.981350700564981, 0.0], [-1.361266167673506, -5.98134976176404, 0.0], [-1.361267536902787, -5.981349262584024, 0.0], [-1.36126894180002, -5.981349241598813, 0.0], [-1.361383310284503, -5.981355558706015, 0.0], [-1.361385897939482, -5.981355539520973, 0.0], [-1.361388034202081, -5.98135522578302, 0.0], [-1.361390278562736, -5.981354271757068, 0.0], [-1.361392480194388, -5.981352615714597, 0.0], [-1.361466352101125, -5.981286385974577, 0.0]]}";A01547;C01384;14;METRO;0
-5.98106196194,-1.36129871866;-1,36141;-5,98107;-1,36119;-5,98106;"{""type"": ""LineString"", ""coordinates"": [[-1.361409631514452, -5.981068077396681, 0.0], [-1.361187805809536, -5.981055846474267, 0.0]]}";A01547;C01384;14;METRO;0
-5.98143453458,-1.36049046803;-1,36049;-5,98140;-1,36049;-5,98147;"{""type"": ""LineString"", ""coordinates"": [[-1.360492499807199, -5.981397725327566, 0.0], [-1.360488436247856, -5.981471343823315, 0.0]]}";A01549;C01386;3b;METRO;0
-5.98153909401,-1.36051063493;-1,36050;-5,98152;-1,36052;-5,98155;"{""type"": ""LineString"", ""coordinates"": [[-1.360497278083519, -5.981524086109362, 0.0], [-1.360522481212546, -5.981552263979626, 0.0], [-1.360522422481834, -5.981554679569649, 0.0]]}";A01549;C01386;3b;METRO;0
-5.98149907318,-1.36048867961;-1,36049;-5,98147;-1,36050;-5,98152;"{""type"": ""LineString"", ""coordinates"": [[-1.360488436247856, -5.981471343823315, 0.0], [-1.360486461321265, -5.981507182017063, 0.0], [-1.360486450865072, -5.981507661088939, 0.0], [-1.360486473466716, -5.981508162198216, 0.0], [-1.360486524568278, -5.981508678229614, 0.0], [-1.360486603748116, -5.981509209922329, 0.0], [-1.360486709991253, -5.981509748069497, 0.0], [-1.36048684108264, -5.981510291404645, 0.0], [-1.360486996852483, -5.981510836105588, 0.0], [-1.360487175696264, -5.981511376745637, 0.0], [-1.360487374301902, -5.981511911235039, 0.0], [-1.360487592583554, -5.981512434231125, 0.0], [-1.360487829358345, -5.981512939567996, 0.0], [-1.3604880831076, -5.981513427161545, 0.0], [-1.360488353344821, -5.981513892028224, 0.0], [-1.360488636313402, -5.981514326334556, 0.0], [-1.360488930874338, -5.981514730017439, 0.0], [-1.36048923884013, -5.981515097839339, 0.0], [-1.360497278083519, -5.981524086109362, 0.0]]}";A01549;C01386;3b;METRO;0
-5.9813198844,-1.36067430922;-1,36070;-5,98132;-1,36065;-5,98132;"{""type"": ""LineString"", ""coordinates"": [[-1.360699700221325, -5.981321285510254, 0.0], [-1.360648918211483, -5.981318483296241, 0.0]]}";A01550;C01387;7b;METRO;0
-5.98136482922,-1.36059452383;-1,36055;-5,98139;-1,36062;-5,98132;"{""type"": ""LineString"", ""coordinates"": [[-1.360551418612405, -5.98139317409338, 0.0], [-1.360572569746533, -5.981394342033503, 0.0], [-1.360573619955417, -5.981394330383043, 0.0], [-1.360574171738929, -5.98139427589593, 0.0], [-1.360574739354174, -5.981394189876136, 0.0], [-1.360575317149981, -5.981394078111444, 0.0], [-1.360575897742843, -5.98139393638033, 0.0], [-1.360576482357611, -5.981393770088565, 0.0], [-1.360577061882222, -5.981393578731842, 0.0], [-1.360577631571759, -5.981393365479034, 0.0], [-1.360578190983588, -5.981393131449572, 0.0], [-1.360578734022014, -5.981392876687281, 0.0], [-1.360579254423441, -5.981392604277086, 0.0], [-1.360579751027874, -5.981392314536035, 0.0], [-1.360580217129081, -5.981392011668339, 0.0], [-1.360581042593079, -5.981391366472759, 0.0], [-1.36060443684039, -5.981370393663568, 0.0], [-1.360605168351345, -5.981369642991228, 0.0], [-1.360605520371198, -5.981369212943583, 0.0], [-1.360605861603984, -5.981368750652593, 0.0], [-1.360606190532909, -5.981368262897383, 0.0], [-1.360606502159308, -5.9813677505451, 0.0], [-1.360606795704738, -5.981367220797038, 0.0], [-1.36060707178162, -5.981366676356036, 0.0], [-1.360607324568989, -5.981366119187664, 0.0], [-1.36060755400576, -5.981365557295377, 0.0], [-1.360607758764033, -5.981364994037247, 0.0], [-1.360607933339544, -5.981364432540152, 0.0], [-1.360608081298117, -5.98136387719556, 0.0], [-1.360608195975494, -5.981363331447426, 0.0], [-1.360608323614939, -5.981362288844847, 0.0], [-1.360610585796503, -5.981321228431231, 0.0], [-1.360610739188448, -5.981320257409057, 0.0], [-1.360611073152104, -5.981319361198542, 0.0], [-1.360611567908335, -5.981318560056791, 0.0], [-1.36061220099933, -5.981317874473866, 0.0], [-1.360612952897804, -5.981317320145423, 0.0], [-1.360613801229895, -5.981316916041066, 0.0], [-1.360614351125601, -5.98131674401499, 0.0], [-1.360614944629466, -5.981316685736643, 0.0], [-1.360615899582442, -5.981316661189007, 0.0], [-1.360617585314929, -5.981316754487017, 0.0]]}";A01550;C01387;7b;METRO;0
-5.98138691406,-1.36052545465;-1,36051;-5,98137;-1,36055;-5,98139;"{""type"": ""LineString"", ""coordinates"": [[-1.360514214176595, -5.981366992905868, 0.0], [-1.360513155522499, -5.981386187480473, 0.0], [-1.360513201078524, -5.98138716951248, 0.0], [-1.360513436007585, -5.981388094538464, 0.0], [-1.360513838031341, -5.981388945311677, 0.0], [-1.360514393222277, -5.981389698184453, 0.0], [-1.360515077930294, -5.981390333165096, 0.0], [-1.36051587826986, -5.981390825845751, 0.0], [-1.360516770676722, -5.981391161577444, 0.0], [-1.360517739492934, -5.981391313566497, 0.0], [-1.360551418612405, -5.98139317409338, 0.0]]}";A01550;C01387;7b;METRO;0
